Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000029328,Hnrnpdl,0.01142054476609258,-0.7687695566162889,0.6947427360149234,0.028527406141782754,1.5323134215775864,0.09092827314762074,0.00398597448550022,-1.3002786830264323,0.6507818348893525
ENSMUSG00000029326,Enoph1,0.0014275680957615724,-1.436194217529418,0.6455857708998056,0.009509135380594252,2.4392040171861042,0.11041603518105621,0,-0.52267110436288,1
ENSMUSG00000050640,Tmem150c,0.009992976670331008,3.148768283191739,0.0699406282445775,0,-2.1457584835350527,0.19973065375784443,0,-0.7153161823052754,1
ENSMUSG00000035325,Sec31a,0.021413521436423586,0.9788432817494259,0.4795584650086241,0.013312789532831952,-0.23322132478539093,1,0.00398597448550022,-1.2388781383622884,0.6176784730598095
ENSMUSG00000097772,5430416N02Rik,0.00571027238304629,1.4706963780791016,0.6361537076513045,0.0019018270761188504,-0.46768657842241446,0.884733261402435,0,-0.30027868302643235,1
ENSMUSG00000035310,Lin54,0.0014275680957615724,-1.1731598116956246,0.8335499027314139,0.007607308304475402,2.17616961135231,0.1984579363139521,0,-0.30027868302643235,1
ENSMUSG00000035297,Cops4,0.14561194576768038,0.29610999926692516,0.8335499027314139,0.14644068486115147,0.25700068596535486,0.73095453565469,0.0597896172825033,-1.2071692786349506,0.19384679446138225
ENSMUSG00000029322,Plac8,0.002855136191523145,0.733730783912895,0.9403232512404244,0,-1.1457584835350527,0.7964132153059446,0.00398597448550022,1.6997213169735685,0.9118995606322101
ENSMUSG00000029319,Coq2,0.007137840478807863,0.7337307839128941,0.8403252662267426,0.003803654152237701,-0.3681509048714995,0.9369472645986507,0.00398597448550022,0.2846838176947246,1
ENSMUSG00000035266,Helq,0.0014275680957615724,-0.8512317168082619,0.942965145146867,0.005705481228356551,1.8542415164649482,0.34126377160788396,0,-0.03724427719263801,1
ENSMUSG00000016833,Mrps18c,0.01142054476609258,-1.3817464335070415,0.17010897933692115,0.04754567690297126,2.3847562331637278,0.0009170977094186742,0,-2.8027790235556154,0.10990915233296035
ENSMUSG00000035234,Abraxas1,0.00571027238304629,2.4706963780791016,0.28043995883611333,0,-1.4676865784224145,0.5846317756304877,0,-0.03724427719263801,1
ENSMUSG00000087611,4930458D05Rik,0.04425461096860875,2.3414133611341335,0.002630173217253155,0,-4.393685996978638,0.000046100724309447,0.023915846913001318,0.09203873975232923,1
ENSMUSG00000029314,Gpat3,0.01713081714913887,1.8492080013328307,0.17262173451575147,0.0019018270761188504,-2.0526490791435714,0.1411798421597298,0.00797194897100044,0.062291396358276074,1
ENSMUSG00000106255,Gm36793,0.0014275680957615724,0.14876828319173896,1,0,-0.7307209842562088,0.7864071240183014,0.00398597448550022,2.2846838176947246,0.7868475249581511
ENSMUSG00000092503,Gm20484,0.009992976670331008,0.34141336113413345,1,0.0019018270761188504,-1.8461982016761445,0.1788151933481939,0.0199298724275011,1.6997213169735677,0.3217351669181719
ENSMUSG00000106164,9430085M18Rik,0.00571027238304629,2.4706963780791016,0.28043995883611333,0,-1.4676865784224145,0.5846317756304877,0,-0.03724427719263801,1
ENSMUSG00000029330,Cds1,0.029978930010993023,-0.19915502022856924,1,0.04944750397909011,1.0855670625714042,0.120801848511069,0.00398597448550022,-2.3002786830264323,0.1055202176435722
ENSMUSG00000043940,Wdfy3,0.014275680957615725,0.14876828319173807,1,0.019018270761188505,0.8542415164649482,0.5846317756304877,0,-2.107633605084036,0.28569770893104623
ENSMUSG00000106586,1700013M08Rik,0.027123793819469878,1.3007713766367885,0.2559918421958539,0.0019018270761188504,-2.900645985698521,0.008664810809190189,0.02790182139850154,0.8923663949159639,0.7370419432197552
ENSMUSG00000046709,Mapk10,0.04425461096860875,0.6893366645544408,0.5630936112240857,0.032331060294020456,-0.14575848353505183,1,0.01594389794200088,-1.008097931533121,0.5571916856433096
ENSMUSG00000105426,1700021F02Rik,0.014275680957615725,3.6081999018290363,0.015745240351166655,0,-2.60519010217235,0.0968768578744451,0,-1.1747478009425736,0.9073551886345085
ENSMUSG00000104684,5430427N15Rik,0.002855136191523145,0.14876828319173718,1,0.003803654152237701,0.8542415164649482,0.8376237753162634,0,-0.03724427719263801,1
ENSMUSG00000029320,1700016H13Rik,0.04996488335165504,-1.3251629051406746,0.02297012977716677,0.009509135380594252,-3.58316379584235,0.00000002424690157081261,0.3746816016370207,3.4969874214075887,0.0000000000002323254857138186
ENSMUSG00000029313,Aff1,0,-0.851231716808261,1,0.0019018270761188504,1.8542415164649473,0.5846317756304877,0,1.2846838176947246,1
ENSMUSG00000029312,Klhl8,0.008565408574569435,1.3711607045281848,0.6586542262263226,0.003803654152237701,-0.3681509048714995,0.9780604194037279,0,-0.8852411837475884,1
ENSMUSG00000029311,Hsd17b11,0.004282704287284718,1.148768283191739,0.8335499027314139,0.0019018270761188504,-0.14575848353505272,1,0,-0.03724427719263801,1
ENSMUSG00000029310,Nudt9,0.06709570050079391,-0.09915923025184759,1,0.09128769965370481,0.6615964385225523,0.293692126272665,0.03188779588400176,-1.1303536815841198,0.3414199890802321
ENSMUSG00000091034,Gm17660,0,-2.1731598116956246,0.4795584650086241,0,-1.4676865784224145,0.5846317756304877,0.01594389794200088,4.606611912582087,0.015846110805347972
ENSMUSG00000105615,Gm31048,0.00571027238304629,2.4706963780791016,0.28043995883611333,0,-1.4676865784224145,0.5846317756304877,0,-0.03724427719263801,1
ENSMUSG00000053863,Mepe,0,-0.851231716808261,1,0.0019018270761188504,1.8542415164649473,0.5846317756304877,0,1.2846838176947246,1
ENSMUSG00000034462,Pkd2,0.002855136191523145,0.733730783912895,0.9416963397801664,0,-1.1457584835350527,0.8058400927735242,0.00398597448550022,1.6997213169735685,0.9104663679304064
ENSMUSG00000079065,BC005561,0.019985953340662017,0.24830395674265215,1,0.020920097837307354,0.35174117593576515,0.8115615842784393,0.00797194897100044,-0.8307933997252119,0.8748809936480447
ENSMUSG00000097392,D930016D06Rik,0.002855136191523145,-0.26626921608710585,1,0.005705481228356551,1.269279015743792,0.5917585144468877,0,-0.30027868302643235,1
ENSMUSG00000072774,Zfp951,0.00571027238304629,0.4706963780791007,1,0.005705481228356551,0.5323134215775864,0.9188151904901672,0,-0.7153161823052754,1
ENSMUSG00000034438,Gbp8,0.0014275680957615724,1.148768283191739,0.8335499027314139,0,-0.14575848353505272,1,0,1.2846838176947246,1
ENSMUSG00000106438,Gm32051,0.0014275680957615724,1.148768283191739,0.8335499027314139,0,-0.14575848353505272,1,0,1.2846838176947246,1
ENSMUSG00000070639,Lrrc8b,0.04425461096860875,0.5049120934170137,0.7726539732244823,0.011410962456713102,-1.9822597512521725,0.008775142601424608,0.07174754073900395,1.2846838176947242,0.1378523005612953
ENSMUSG00000054720,Lrrc8c,0.01142054476609258,3.318693284634051,0.042864052085740206,0,-2.315683484977365,0.2067082652737273,0,-0.8852411837475884,0.9035479442385519
ENSMUSG00000084878,Lrrc8dos,0.004282704287284718,2.148768283191739,0.4373047672078179,0,-1.1457584835350527,0.7864071240183014,0,0.2846838176947246,1
ENSMUSG00000029290,Zfp326,0.004282704287284718,-1.1731598116956246,0.5717421622989625,0.017116443685069652,2.17616961135231,0.07560041264942642,0,-1.415755900446368,0.7370419432197552
ENSMUSG00000105508,Gm32921,0.0014275680957615724,-0.4361942175294189,1,0,-1.1457584835350527,0.8024898048530724,0.00797194897100044,2.8696463184158807,0.3978468442666339
ENSMUSG00000105531,4930458A03Rik,0.019985953340662017,-0.26626921608710585,0.9570507824005106,0.034232887370139305,1.1021690299085334,0.18167164238213732,0.00398597448550022,-1.7597103016637288,0.30834246796893877
ENSMUSG00000106594,4930432H08Rik,0.007137840478807863,2.733730783912895,0.1991514510931969,0,-1.7307209842562088,0.43481793676108127,0,-0.30027868302643235,1
ENSMUSG00000105618,Gm42916,0.0014275680957615724,1.148768283191739,0.8335499027314139,0,-0.14575848353505272,1,0,1.2846838176947246,1
ENSMUSG00000049606,Zfp644,0.052820019543178186,0.5387148015077514,0.6506760136948004,0.04944750397909011,0.28720092374105466,0.7864071240183014,0.00797194897100044,-2.1303536815841193,0.07070011056635947
ENSMUSG00000043410,Hfm1,0.002855136191523145,-0.26626921608710585,1,0.005705481228356551,1.269279015743792,0.5917585144468877,0,-0.30027868302643235,1
ENSMUSG00000029283,Cdc7,0,-1.436194217529419,0.8403252662267426,0.003803654152237701,2.4392040171861042,0.3309867401466125,0,0.6997213169735685,1
ENSMUSG00000029287,Tgfbr3,0.0014275680957615724,0.14876828319173896,1,0.0019018270761188504,0.8542415164649473,1,0,0.6997213169735685,1
ENSMUSG00000029279,Brdt,0.06424056430927076,-0.16055977491599105,1,0.09699318088206137,0.8822558926345447,0.11392664014056597,0.0199298724275011,-1.7302665237712476,0.09439109851637295
ENSMUSG00000106396,Gm42902,0.0014275680957615724,1.148768283191739,0.8335499027314139,0,-0.14575848353505272,1,0,1.2846838176947246,1
ENSMUSG00000033805,Ephx4,0.002855136191523145,1.733730783912895,0.6400623725933459,0,-0.7307209842562088,0.7864071240183014,0,0.6997213169735685,1
ENSMUSG00000090558,Gm17202,0.012848112861854152,-0.3366585439785039,0.9911854267960043,0.017116443685069652,0.3688146892947062,0.8951139956423408,0.01594389794200088,0.35868439913850114,1
ENSMUSG00000033794,Lpcat2b,0.05995786002198605,0.5306389185353826,0.6586542262263226,0.003803654152237701,-3.750620541693913,0.0000006897788029672573,0.1195792345650066,1.7470270317519252,0.005838516287541468
ENSMUSG00000111375,Btbd8,0.002855136191523145,-1.851231716808262,0.22083097889810724,0.020920097837307354,2.854241516464948,0.008513065408431594,0,-1.52267110436288,0.5681517097245412
ENSMUSG00000089798,1700028K03Rik,0.014275680957615725,-0.19915502022856924,1,0.022821924913426203,0.9697187338848838,0.3837979073380021,0.00398597448550022,-1.2388781383622884,0.6176784730598095
ENSMUSG00000029276,Glmn,0.01142054476609258,-0.8512317168082619,0.6400623725933459,0.030429233217901606,1.6197762628279255,0.0731072505515233,0.00398597448550022,-1.3591723720800006,0.5571916856433096
ENSMUSG00000033773,Rpap2,0.008565408574569435,-0.5033084133879555,0.8403252662267426,0.017116443685069652,1.17616961135231,0.3462382379451958,0.00398597448550022,-0.7153161823052754,1
ENSMUSG00000097035,Gm26692,0,-0.851231716808261,1,0.0019018270761188504,1.8542415164649473,0.5846317756304877,0,1.2846838176947246,1
ENSMUSG00000029275,Gfi1,0.0014275680957615724,-0.4361942175294189,1,0.003803654152237701,1.4392040171861042,0.5846317756304877,0,0.2846838176947246,1
ENSMUSG00000011831,Evi5,0.012848112861854152,0.8857338773579446,0.769260027152767,0.009509135380594252,0.11727592229874251,1,0,-1.622206777913794,0.5788714428669909
ENSMUSG00000063447,Ube2d2b,0.1755908757786734,0.12568467007869666,0.9928186637167338,0.20539732422083584,0.4828744888430805,0.3675406170820485,0.06776156625350374,-1.403372175990535,0.08921207052796078
ENSMUSG00000058558,Rpl5,0.03997190668132403,-0.6656760636521857,0.49101719076505973,0.08748404550146711,1.364436248784132,0.012680644637781223,0.01594389794200088,-1.622206777913794,0.17218199473440748
ENSMUSG00000029270,Dipk1a,0,-1.436194217529419,0.8403252662267426,0.003803654152237701,2.4392040171861042,0.3309867401466125,0,0.6997213169735685,1
ENSMUSG00000029267,Mtf2,0.01142054476609258,-1.140738334003247,0.3297031766795373,0.03993836859849586,2.1437481336599333,0.005376566160144126,0,-2.622206777913794,0.15818359633062004
ENSMUSG00000063406,Tmed5,0.004282704287284718,-1.1731598116956246,0.5717421622989625,0.017116443685069652,2.17616961135231,0.07560041264942642,0,-1.415755900446368,0.7370419432197552
ENSMUSG00000056531,Ccdc18,0.027123793819469878,0.6633414560214961,0.7000161150532187,0.024723751989545056,0.33966834363519016,0.8457220487482978,0,-2.7597103016637288,0.09643751941212945
ENSMUSG00000029265,Dr1,0.02855136191523145,-0.1027704838042256,1,0.03803654152237701,0.6027027494689836,0.5846317756304877,0.01594389794200088,-0.7509400920359965,0.796571518292599
ENSMUSG00000029263,Pigg,0.0014275680957615724,1.148768283191739,0.8335499027314139,0,-0.14575848353505272,1,0,1.2846838176947246,1
ENSMUSG00000050856,Atp5k,0.06281299621350919,-0.7344180518255121,0.2977712620543261,0.14073520363279493,1.3551397523976298,0.003476773998832214,0.03188779588400176,-1.440208944170907,0.1500366006129887
ENSMUSG00000062234,Gak,0.0014275680957615724,-1.6585866388658665,0.49101719076505973,0.003803654152237701,-0.14575848353505183,1,0.01594389794200088,2.6066119125820872,0.15442686453803633
ENSMUSG00000013495,Tmem175,0.012848112861854152,-0.8512317168082619,0.5750957915632512,0.034232887370139305,1.642737411271236,0.03828523299977599,0.00398597448550022,-1.52267110436288,0.46923897388728447
ENSMUSG00000055385,Rnf212,0.0014275680957615724,-0.8512317168082619,1,0.005705481228356551,1.8542415164649482,0.43887179875378696,0,-0.03724427719263801,1
ENSMUSG00000101762,1700047L14Rik,0.002855136191523145,0.14876828319173718,1,0,-1.4676865784224145,0.5917585144468877,0.00797194897100044,2.2846838176947246,0.5571916856433096
ENSMUSG00000033467,Crlf2,0.007137840478807863,-0.07362413814471047,1,0.009509135380594252,0.6318490951285005,0.8025579638332523,0.00398597448550022,-0.17474780094257358,1
ENSMUSG00000090015,Gm15446,0.00571027238304629,2.4706963780791016,0.28043995883611333,0,-1.4676865784224145,0.5846317756304877,0,-0.03724427719263801,1
ENSMUSG00000066613,Zfp932,0,-1.436194217529419,0.8403252662267426,0.003803654152237701,2.4392040171861042,0.3309867401466125,0,0.6997213169735685,1
ENSMUSG00000014668,Chfr,0.0014275680957615724,-2.3106633354455592,0.133849760364055,0.017116443685069652,2.591207110631154,0.02337834961140283,0.00398597448550022,-0.17474780094257358,1
ENSMUSG00000086247,Gm15787,0.0014275680957615724,-1.1731598116956246,0.8335499027314139,0.007607308304475402,2.17616961135231,0.21429591941165002,0,-0.30027868302643235,1
ENSMUSG00000029502,Golga3,0.012848112861854152,-0.9216210446996591,0.48559295076487735,0.036134714446258154,1.7167379927150126,0.027698907507725076,0.00398597448550022,-1.5732971774328481,0.4753463481529853
ENSMUSG00000104720,Gm43138,0,-0.851231716808261,1,0.0019018270761188504,1.8542415164649473,0.5846317756304877,0,1.2846838176947246,1
ENSMUSG00000104970,Gm43137,0,-0.851231716808261,1,0.0019018270761188504,1.8542415164649473,0.5846317756304877,0,1.2846838176947246,1
ENSMUSG00000029501,Ankle2,0.01142054476609258,-0.5881973109744685,0.8335499027314139,0.026625579065663905,1.5912071106311538,0.09461168833742745,0,-2.2388781383622884,0.3023415758191475
ENSMUSG00000029500,Pgam5,0,-2.6585866388658665,0.22083097889810724,0.007607308304475402,1.5912071106311538,0.4539786870756745,0.00797194897100044,1.547718223528518,0.7512798473782643
ENSMUSG00000029499,Pxmp2,0,-1.436194217529419,0.8403252662267426,0.003803654152237701,2.4392040171861042,0.3309867401466125,0,0.6997213169735685,1
ENSMUSG00000007080,Pole,0.01713081714913887,0.6792829998905185,0.7436173103782215,0.015214616608950803,0.3237267997661686,0.8870077269784579,0,-2.107633605084036,0.28569770893104623
ENSMUSG00000029503,P2rx2,0,-1.851231716808262,0.8009664051977418,0,-1.1457584835350527,0.8469235418523952,0.011957923456500659,4.284683817694725,0.128406516067852
ENSMUSG00000072754,Lrcol1,0,-0.851231716808261,1,0,-0.14575848353505272,1,0.00398597448550022,3.2846838176947246,0.5571916856433096
ENSMUSG00000043323,Fbrsl1,0,-0.851231716808261,1,0.0019018270761188504,1.8542415164649473,0.5846317756304877,0,1.2846838176947246,1
ENSMUSG00000105482,Gm42596,0.0014275680957615724,0.14876828319173896,1,0.0019018270761188504,0.8542415164649473,1,0,0.6997213169735685,1
ENSMUSG00000033294,Noc4l,0.0014275680957615724,-2.3106633354455592,0.133849760364055,0.019018270761188505,3.3136731351022455,0.004287489477851421,0,-1.3002786830264323,0.7260753760803825
ENSMUSG00000029504,Ddx51,0,-2.1731598116956246,0.4795584650086241,0.007607308304475402,3.17616961135231,0.08004823229669616,0,-0.03724427719263801,1
ENSMUSG00000029505,Ep400,0.027123793819469878,-0.9887352405581966,0.23574317501614447,0.07987673719699172,1.8881888483882858,0.000588625519600263,0.00398597448550022,-2.669512492692151,0.02771262781398029
ENSMUSG00000086401,Gm15559,0.0014275680957615724,-1.851231716808262,0.38745511042390957,0.013312789532831952,2.854241516464948,0.03562330410819911,0,-0.8852411837475884,0.9056935822045715
ENSMUSG00000029512,Ulk1,0,-0.851231716808261,1,0.0019018270761188504,1.8542415164649473,0.5846317756304877,0,1.2846838176947246,1
ENSMUSG00000043510,Hscb,0.002855136191523145,-0.8512317168082619,0.8403252662267426,0.009509135380594252,1.8542415164649482,0.34035092121085153,0,-0.7153161823052754,1
ENSMUSG00000033209,Ttc28,0.004282704287284718,-3.374793672865275,0.000011785820583958593,0.08558221842534827,4.377803472521961,0.00000000008928462362255541,0,-3.3300260264204837,0.02037936279476437
ENSMUSG00000050017,Pitpnb,0.014275680957615725,0.14876828319173807,1,0.019018270761188505,0.8542415164649482,0.5846317756304877,0,-2.107633605084036,0.42151180918018
ENSMUSG00000052848,C130026L21Rik,0.0014275680957615724,1.148768283191739,0.8335499027314139,0,-0.14575848353505272,1,0,1.2846838176947246,1
ENSMUSG00000085271,E130006D01Rik,0,-0.851231716808261,1,0,-0.14575848353505272,1,0.00398597448550022,3.2846838176947246,0.5571916856433096
ENSMUSG00000106060,Gm42488,0,-0.851231716808261,1,0,-0.14575848353505272,1,0.00398597448550022,3.2846838176947246,0.5571916856433096
ENSMUSG00000104538,1700016B01Rik,0.00571027238304629,0.4706963780791007,1,0,-2.1457584835350527,0.19973065375784443,0.011957923456500659,1.962755722807362,0.4592065825867149
ENSMUSG00000101683,1700028D13Rik,0.04425461096860875,1.8268401883043754,0.021017125507631223,0.005705481228356551,-2.393685996978637,0.004287489477851421,0.023915846913001318,-0.03724427719263712,1
ENSMUSG00000097986,Gm26953,0.00571027238304629,-0.5293036219208993,0.9118649361401596,0.009509135380594252,0.6318490951285005,0.7864071240183014,0.00797194897100044,0.5477182235285181,1
ENSMUSG00000029344,Tpst2,0,-1.851231716808262,0.7940734668839131,0.005705481228356551,2.854241516464948,0.23269815754994383,0,0.2846838176947246,1
ENSMUSG00000029345,Tfip11,0.007137840478807863,0.14876828319173807,1,0.007607308304475402,0.3688146892947062,0.968148499184018,0.00398597448550022,-0.03724427719263801,1
ENSMUSG00000029346,Srrd,0.021413521436423586,0.24187768758321937,1,0.019018270761188505,-0.008254959785116256,1,0.01594389794200088,-0.09382780555900538,1
ENSMUSG00000042328,Hps4,0.00571027238304629,-1.229743340061991,0.43458479953216045,0.020920097837307354,1.8542415164649482,0.06381158474949043,0.00398597448550022,-0.7153161823052754,1
ENSMUSG00000051503,Gm6583,0.002855136191523145,-0.26626921608710585,1,0.005705481228356551,1.269279015743792,0.5917585144468877,0,-0.30027868302643235,1
ENSMUSG00000058153,Sez6l,0.03997190668132403,2.421786777598154,0.002958050432305376,0.003803654152237701,-2.5607959828138958,0.007394867416853821,0.011957923456500659,-0.6695124926921512,0.9118995606322101
ENSMUSG00000072722,Gm6588,0.031406498106754596,3.087367738527594,0.0017359181613717694,0.0019018270761188504,-2.730720984256209,0.010743895264876107,0.00398597448550022,-1.3002786830264323,0.6266365847677886
ENSMUSG00000097962,1700034G24Rik,0,-3.436194217529418,0.03624136050840425,0,-2.730720984256209,0.08201820307810134,0.043845719340502416,5.869646318415881,0.000007204485406243972
ENSMUSG00000105152,Gm42864,0.0014275680957615724,1.148768283191739,0.8335499027314139,0,-0.14575848353505272,1,0,1.2846838176947246,1
ENSMUSG00000072720,Myo18b,0.01142054476609258,2.318693284634051,0.15130914572802562,0.0019018270761188504,-1.3156834849773649,0.42573495873402717,0,-1.037244277192638,0.9035479442385519
ENSMUSG00000098230,1700095B10Rik,0.06424056430927076,2.2128986206114534,0.0006578291793232199,0,-4.9531134055926564,0.0000003387348730186444,0.0398597448550022,0.22055348027500887,1
ENSMUSG00000042249,Grk3,0.007137840478807863,-0.07362413814471047,1,0.007607308304475402,0.1761696113523099,1,0.00797194897100044,0.5477182235285181,1
ENSMUSG00000051339,2900026A02Rik,0,-0.851231716808261,1,0.0019018270761188504,1.8542415164649473,0.5846317756304877,0,1.2846838176947246,1
ENSMUSG00000106659,Gm42161,0.008565408574569435,1.3711607045281848,0.5730530960218002,0.003803654152237701,-0.3681509048714995,0.9369472645986507,0,-0.8852411837475884,0.9035479442385519
ENSMUSG00000042216,Sgsm1,0,-0.851231716808261,1,0,-0.14575848353505272,1,0.00398597448550022,3.2846838176947246,0.5571916856433096
ENSMUSG00000053873,Aym1,0,-2.1731598116956246,0.4795584650086241,0.007607308304475402,3.17616961135231,0.08004823229669616,0,-0.03724427719263801,1
ENSMUSG00000063430,Wscd2,0.0014275680957615724,1.148768283191739,0.8335499027314139,0,-0.14575848353505272,1,0,1.2846838176947246,1
ENSMUSG00000042190,Cmklr1,0.002855136191523145,-0.26626921608710585,1,0.0019018270761188504,-0.46768657842241446,0.8822115565159193,0.00797194897100044,1.8696463184158807,0.6234960426057559
ENSMUSG00000042184,1700069L16Rik,0.0014275680957615724,-2.6585866388658665,0.04477814580432829,0.022821924913426203,2.969718733884884,0.00379270635238478,0.00398597448550022,-0.52267110436288,1
ENSMUSG00000053334,Ficd,0,-0.851231716808261,1,0,-0.14575848353505272,1,0.00398597448550022,3.2846838176947246,0.5571916856433096
ENSMUSG00000025825,Iscu,0.04568217906437032,-0.5072773155909007,0.6615064786363456,0.09509135380594252,1.4392040171861042,0.0065516336923987575,0.00398597448550022,-3.090355613652201,0.005121161119375699
ENSMUSG00000048163,Selplg,0,-1.436194217529419,0.9148895480685615,0.0019018270761188504,0.8542415164649473,0.7864071240183014,0.00398597448550022,2.2846838176947246,0.7762572187718405
ENSMUSG00000042096,Dao,0.0014275680957615724,1.148768283191739,0.8335499027314139,0,-0.14575848353505272,1,0,1.2846838176947246,1
ENSMUSG00000042078,Svop,0.01713081714913887,2.2642455006116737,0.09707536751245179,0.003803654152237701,-1.2612357009549875,0.44368699583741245,0,-1.622206777913794,0.5819237776539495
ENSMUSG00000029592,Usp30,0.008565408574569435,-0.21380179619297035,1,0.013312789532831952,0.8542415164649482,0.5846317756304877,0.00398597448550022,-0.52267110436288,1
ENSMUSG00000029591,Ung,0,-1.436194217529419,0.841330899782408,0,-0.7307209842562088,0.7864071240183014,0.00797194897100044,3.8696463184158807,0.19048023812566356
ENSMUSG00000066952,Myo1h,0.0014275680957615724,1.148768283191739,0.8335499027314139,0,-0.14575848353505272,1,0,1.2846838176947246,1
ENSMUSG00000001098,Kctd10,0.01142054476609258,0.14876828319173807,1,0.013312789532831952,0.5323134215775864,0.8395371427085769,0.00398597448550022,-0.7153161823052754,1
ENSMUSG00000029577,Ube3b,0.004282704287284718,-0.8512317168082619,0.8239453260087644,0.013312789532831952,1.8542415164649482,0.17072558389439332,0,-1.1747478009425736,0.9073551886345085
ENSMUSG00000029575,Mmab,0.0014275680957615724,1.148768283191739,0.8335499027314139,0,-0.14575848353505272,1,0,1.2846838176947246,1
ENSMUSG00000041939,Mvk,0.004282704287284718,2.148768283191739,0.4373047672078179,0,-1.1457584835350527,0.7864071240183014,0,0.2846838176947246,1
ENSMUSG00000041930,Fam222a,0,-1.436194217529419,0.8403252662267426,0,-0.7307209842562088,0.7864071240183014,0.00797194897100044,3.8696463184158807,0.18849698532995704
ENSMUSG00000011884,Gltp,0,-0.851231716808261,1,0.0019018270761188504,1.8542415164649473,0.5846317756304877,0,1.2846838176947246,1
ENSMUSG00000002486,Tchp,0.00571027238304629,-3.1440134660361077,0.00001589704187243392,0.09128769965370481,4.147023265692795,0.000000000098723685295801,0,-3.443236636868475,0.013571485775135578
ENSMUSG00000041890,Git2,0.002855136191523145,-0.5881973109744685,1,0.005705481228356551,0.8542415164649482,0.7093230060293559,0.00398597448550022,0.6997213169735677,1
ENSMUSG00000092183,4930515G01Rik,0.004282704287284718,-1.1731598116956246,0.5717421622989625,0.013312789532831952,1.269279015743792,0.3633420444159402,0.00797194897100044,0.4102146997785825,1
ENSMUSG00000041870,Ankrd13a,0.02284108953218516,0.23623112444207717,1,0.024723751989545056,0.4136689250789667,0.7784065718735337,0.00797194897100044,-1.037244277192638,0.6236647939818483
ENSMUSG00000072694,1500011B03Rik,0,-3.021156718250574,0.09711031866513402,0.015214616608950803,4.02416651790726,0.00393629096295964,0,-0.8852411837475884,0.9035479442385519
ENSMUSG00000029564,4930519G04Rik,0.09421949432026379,2.6298949729283545,0.00001350337077640317,0.015214616608950803,-2.105116499037706,0.0017991205097595256,0.011957923456500659,-1.9441348728011567,0.09427504237325278
ENSMUSG00000029550,Sppl3,0.00571027238304629,-0.8512317168082619,0.7283628213846269,0.017116443685069652,1.8542415164649482,0.10089645313364379,0,-1.52267110436288,0.5571916856433096
ENSMUSG00000046562,Unc119b,0.01142054476609258,1.3186932846340502,0.5152846389917471,0.005705481228356551,-0.315683484977364,0.9760472608329631,0,-1.3002786830264323,0.7296802282961008
ENSMUSG00000048578,Mlec,0.029978930010993023,-0.2986906937794833,0.8948457560887572,0.04944750397909011,0.965272828853692,0.16980736634508845,0.011957923456500659,-1.3002786830264323,0.4753463481529853
ENSMUSG00000029544,Cabp1,0.002855136191523145,1.733730783912895,0.6615064786363456,0,-0.7307209842562088,1,0,0.6997213169735685,1
ENSMUSG00000060152,Pop5,0.002855136191523145,-0.8512317168082619,0.8335499027314139,0.009509135380594252,1.8542415164649482,0.32035036967436975,0,-0.7153161823052754,1
ENSMUSG00000041740,Rnf10,0.07280597288384019,0.8492080013328303,0.25086883143209104,0.05325115813132781,-0.06913720193213901,1,0.011957923456500659,-2.037244277192638,0.06146041905505827
ENSMUSG00000041733,Coq5,0.007137840478807863,-0.8512317168082619,0.6615064786363456,0.020920097837307354,1.8542415164649482,0.06381158474949043,0,-1.8027790235556154,0.4753463481529853
ENSMUSG00000009013,Dynll1,0.4496839501648953,0.19516118867618926,0.8535868127857061,0.2453356928193317,-1.065905175845837,0.013303240138055141,0.7015315094480387,0.9546278419239616,0.06774436258981771
ENSMUSG00000086368,Gm13830,0.029978930010993023,0.14876828319173807,1,0.022821924913426203,-0.399515075780835,0.779607040314025,0.03587377036950198,0.5191490713317473,1
ENSMUSG00000029538,Srsf9,0.002855136191523145,-1.851231716808262,0.22083097889810724,0.019018270761188505,2.3136731351022455,0.03225547001161516,0.00398597448550022,-0.415755900446368,1
ENSMUSG00000029536,Gatc,0.002855136191523145,-0.8512317168082619,0.8335499027314139,0.005705481228356551,0.5323134215775864,0.9188151904901672,0.00797194897100044,1.2846838176947237,0.8449388777547258
ENSMUSG00000029535,Triap1,0.0014275680957615724,-1.6585866388658665,0.49101719076505973,0.009509135380594252,1.8542415164649482,0.32035036967436975,0.00398597448550022,0.47732889563712,1
ENSMUSG00000041697,Cox6a1,0.09421949432026379,0.08557445670454422,1,0.12171693287160643,0.7066843280510904,0.1984579363139521,0.0199298724275011,-2.16377668312157,0.017717418573252503
ENSMUSG00000054256,Msi1,0.002855136191523145,0.14876828319173718,1,0.003803654152237701,0.8542415164649482,0.8376237753162634,0,-0.03724427719263801,1
ENSMUSG00000107353,4930430O22Rik,0.002855136191523145,0.14876828319173718,1,0.003803654152237701,0.8542415164649482,0.8376237753162634,0,-0.03724427719263801,1
ENSMUSG00000029524,Sirt4,0.018558385244900444,2.371160704528185,0.05895246655187172,0.0019018270761188504,-2.0526490791435714,0.1411798421597298,0.00398597448550022,-0.6222067779137941,1
